"Weapon_Laser_MediumLaser_0-STOCK.Description.UIName";"M Laser";"M Laser";;
"Weapon_Laser_MediumLaser_0-STOCK.Description.Name";"M Laser";"M Laser";;
"Weapon_Laser_MediumLaser_0-STOCK.Description.Details";"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield. Like all Lasers, Medium Lasers enjoy a baseline accuracy bonus over other weapons.";"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield. Like all Lasers, Medium Lasers enjoy a baseline accuracy bonus over other weapons.";;
"Weapon_Laser_MediumLaser_1-STOCK.Description.UIName";"Rotary Laser";"Rotary Laser";;
"Weapon_Laser_MediumLaser_1-STOCK.Description.Name";"Rotary laser";"Rotary laser";;
"Weapon_Laser_MediumLaser_1-STOCK.Description.Details";"Rotary laser";"Rotary laser";;
"Weapon_LRM_LRM10_3-Zeus.Description.UIName";"LRM10 + + +";"LRM10 + + +";;
"Weapon_LRM_LRM10_3-Zeus.Description.Name";"LRM10 + + +";"LRM10 + + +";;
"Weapon_LRM_LRM10_3-Zeus.Description.Details";"The LRM10 rack of Long-Range Missiles occupies a supporting fire role when mounted on most units, with fairly low damage balanced by low heat and ammunition consumption. Like all LRMs, LRM10s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";"The LRM10 rack of Long-Range Missiles occupies a supporting fire role when mounted on most units, with fairly low damage balanced by low heat and ammunition consumption. Like all LRMs, LRM10s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";;
"Weapon_LRM_LRM1_0-BEACON.Description.UIName";"LOIC Beacon";"LOIC Beacon";;
"Weapon_LRM_LRM1_0-BEACON.Description.Name";"LOIC Beacon";"LOIC Beacon";;
"Weapon_LRM_LRM1_0-BEACON.Description.Details";"LOIC Beacon";"LOIC Beacon";;
"Weapon_LRM_LRM20_0-STOCK.Description.UIName";"LRM20";"LRM20";;
"Weapon_LRM_LRM20_0-STOCK.Description.Name";"LRM20";"LRM20";;
"Weapon_LRM_LRM20_0-STOCK.Description.Details";"Often found as the secondary weapon on heavier units, LRM20 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";"Often found as the secondary weapon on heavier units, LRM20 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";;
"Weapon_LRM_LRM20_3-Zeus.Description.UIName";"LRM20 + + +";"LRM20 + + +";;
"Weapon_LRM_LRM20_3-Zeus.Description.Name";"LRM20 + + +";"LRM20 + + +";;
"Weapon_LRM_LRM20_3-Zeus.Description.Details";"Often found as the secondary weapon on heavier units, LRM20 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";"Often found as the secondary weapon on heavier units, LRM20 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";;
"Weapon_LRM_LRM20_SPREAD-STOCK.Description.UIName";"LRM40SPR";"LRM40SPR";;
"Weapon_LRM_LRM20_SPREAD-STOCK.Description.Name";"LRM40SPR";"LRM40SPR";;
"Weapon_LRM_LRM20_SPREAD-STOCK.Description.Details";"Often found as the secondary weapon on heavier units, LRM40 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";"Often found as the secondary weapon on heavier units, LRM40 racks of Long-Range Missiles can deal decent damage while a unit closes range, but they chew through ammunition. Like all LRMs, LRM20s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";;
"Weapon_LRM_LRM5_3-Zeus.Description.UIName";"LRM5 + + +";"LRM5 + + +";;
"Weapon_LRM_LRM5_3-Zeus.Description.Name";"LRM5 + + +";"LRM5 + + +";;
"Weapon_LRM_LRM5_3-Zeus.Description.Details";"The smallest rack of Long-Range Missiles, LRM5s are efficient and tend to serve as harassment weapons. Like all LRMs, LRM5s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";"The smallest rack of Long-Range Missiles, LRM5s are efficient and tend to serve as harassment weapons. Like all LRMs, LRM5s are capable of indirect fire over obstacles and terrain with the benefit of a spotter unit.";;
"Weapon_MachineGun_AMS_0-STOCK.Description.UIName";"AMS(D)";"AMS(D)";;
"Weapon_MachineGun_AMS_0-STOCK.Description.Name";"AMS(D)";"AMS(D)";;
"Weapon_MachineGun_AMS_0-STOCK.Description.Details";"AMS burst ballistic";"AMS burst ballistic";;
"Weapon_MachineGun_AMS_3-Hydra.Description.UIName";"AMS";"AMS";;
"Weapon_MachineGun_AMS_3-Hydra.Description.Name";"AMS";"AMS";;
"Weapon_MachineGun_AMS_3-Hydra.Description.Details";"AMS En detaild";"AMS En detaild";;
"Weapon_Missile_AMS_3-Hydra.Description.UIName";"AMS";"AMS";;
"Weapon_Missile_AMS_3-Hydra.Description.Name";"AMS";"AMS";;
"Weapon_Missile_AMS_3-Hydra.Description.Details";"AMS ballistics";"AMS ballistics";;
"Weapon_MORTAIR_0-STOCK.Description.UIName";"MORTAIR";"MORTAIR";;
"Weapon_MORTAIR_0-STOCK.Description.Name";"MORTAIR";"MORTAIR";;
"Weapon_MORTAIR_0-STOCK.Description.Details";"MORTAIR";"MORTAIR";;
"Weapon_MORTAR_0-STOCK.Description.UIName";"MORTAR";"MORTAR";;
"Weapon_MORTAR_0-STOCK.Description.Name";"Warhead Launcher";"Warhead Launcher";;
"Weapon_MORTAR_0-STOCK.Description.Details";"This custom made contraption which resembles a mortar can fire special rounds, described simply as large caliber warheads. It has two modes but the secondary mode is technically just forcing the cooldown mechanism to fail and hope it don't jam.

<color=#d80404><b>Caution! The amount of damage and stability is ammo specific and in some cases could cause harm to allies in the area of impact.</b></color>

<b>Firing modes:</b>
<b>Normal:</b> <i>default mode</i>
<color=#ffcc00>   +1 cooldown turn<i>(penalty)</i></color>
<b>Force:</b><i> this mode attempts to bypass the cooldown</i>
<color=#ffcc00>   +4 Recoil <i>(penalty)</i></color>

<color=#d9d9d9><b>Firing modes can be changed by clicking the right side of the weapons activation panel during combat.</b></color>";"This custom made contraption which resembles a mortar can fire special rounds, described simply as large caliber warheads. It has two modes but the secondary mode is technically just forcing the cooldown mechanism to fail and hope it don't jam.

<color=#d80404><b>Caution! The amount of damage and stability is ammo specific and in some cases could cause harm to allies in the area of impact.</b></color>

<b>Firing modes:</b>
<b>Normal:</b> <i>default mode</i>
<color=#ffcc00>   +1 cooldown turn<i>(penalty)</i></color>
<b>Force:</b><i> this mode attempts to bypass the cooldown</i>
<color=#ffcc00>   +4 Recoil <i>(penalty)</i></color>

<color=#d9d9d9><b>Firing modes can be changed by clicking the right side of the weapons activation panel during combat.</b></color>";;
"Weapon_MORTAR_3-Hellhammer.Description.UIName";"Hellhammer";"Hellhammer";;
"Weapon_MORTAR_3-Hellhammer.Description.Name";"Hellhammer";"Hellhammer";;
"Weapon_MORTAR_3-Hellhammer.Description.Details";"A Hellhammer Siege Cannon is a massive artillery piece deployed by the Imperial Guard that fires large rocket-propelled shells that are capable of destroying most fortified buildings in a single shot. The weapon is very similar in form and function to the Imperial Demolisher Cannon found on the Thunderer Siege Tank and Space Marine Vindicator tanks, with the exception that it is much larger, with a single shell weighing over 180 kilograms. The most common use of the Hellhammer Siege Cannon is as the main weapon on the Stormsword super-heavy tank of the Imperial Guard. ";"A Hellhammer Siege Cannon is a massive artillery piece deployed by the Imperial Guard that fires large rocket-propelled shells that are capable of destroying most fortified buildings in a single shot. The weapon is very similar in form and function to the Imperial Demolisher Cannon found on the Thunderer Siege Tank and Space Marine Vindicator tanks, with the exception that it is much larger, with a single shell weighing over 180 kilograms. The most common use of the Hellhammer Siege Cannon is as the main weapon on the Stormsword super-heavy tank of the Imperial Guard. ";;
"Weapon_MRM_MRM6_0-STOCK.Description.UIName";"MRM6";"MRM6";;
"Weapon_MRM_MRM6_0-STOCK.Description.Name";"MRM6";"MRM6";;
"Weapon_MRM_MRM6_0-STOCK.Description.Details";"MRM6";"MRM6";;
"Weapon_PPC_LPPCER_3.Description.UIName";"Ion Cannon--
";"Ion Cannon--
";;
"Weapon_PPC_LPPCER_3.Description.Name";"Ion Cannon";"Ion Cannon";;
"Weapon_PPC_LPPCER_3.Description.Details";"Это оружие стреляет ионным лучом, взрывающимся при контакте с целью. Оно идеально подходит против легкой техники и тяжелобронированной пехоты. Ионная пушка может стрелять в усиленном режиме, производя мощный взрыв, способный нанести больший урон, хотя при этом есть риск перегрузки.";"Это оружие стреляет ионным лучом, взрывающимся при контакте с целью. Оно идеально подходит против легкой техники и тяжелобронированной пехоты. Ионная пушка может стрелять в усиленном режиме, производя мощный взрыв, способный нанести больший урон, хотя при этом есть риск перегрузки.";;
"Weapon_PPC_LPPCER_4.Description.UIName";"Plasma Lance";"Plasma Lance";;
"Weapon_PPC_LPPCER_4.Description.Name";"Plasma Lance";"Plasma Lance";;
"Weapon_PPC_LPPCER_4.Description.Details";"Plasma Lance";"Plasma Lance";;
"Weapon_SRM_SRM4_0-UNG.Description.UIName";"SRM4";"SRM4";;
"Weapon_SRM_SRM4_0-UNG.Description.Name";"SRM4";"SRM4";;
"Weapon_SRM_SRM4_0-UNG.Description.Details";"The midtier rack of Short-Range Missiles, SRM4s deal good damage for comparatively few negatives other than their inherently short range and need for ammunition. As for all SRMs, SRM4 shots deal above-average stability impact per hit compared to other weapons.";"The midtier rack of Short-Range Missiles, SRM4s deal good damage for comparatively few negatives other than their inherently short range and need for ammunition. As for all SRMs, SRM4 shots deal above-average stability impact per hit compared to other weapons.";;
"Weapon_SRM_SRM6_3-Wirlwind.Description.UIName";"LRM6";"LRM6";;
"Weapon_SRM_SRM6_3-Wirlwind.Description.Name";"LRM6";"LRM6";;
"Weapon_SRM_SRM6_3-Wirlwind.Description.Details";"Изначально создана как средство мобильной артелерийской поддержики войск Космического Десанта устанавливается на шасси 'Носорог'. Была доработана для установки на боевые мехи. Благодаря системе обнаружения и ведения цели, 'Вихрь' может с поразительной точностью поражать замаскированные и укрепленные объекты. Стандартная комплектация установки включает осколочные ракеты на твердом топливе, выпускаемые по шесть за один программируемый залп. Сложная телеметрическая аппаратура 'Вихря' гарантирует максимальную эффективность артобстрела и дает лучшие результаты, нежели использование обычных осколочных снарядов.";"Изначально создана как средство мобильной артелерийской поддержики войск Космического Десанта устанавливается на шасси 'Носорог'. Была доработана для установки на боевые мехи. Благодаря системе обнаружения и ведения цели, 'Вихрь' может с поразительной точностью поражать замаскированные и укрепленные объекты. Стандартная комплектация установки включает осколочные ракеты на твердом топливе, выпускаемые по шесть за один программируемый залп. Сложная телеметрическая аппаратура 'Вихря' гарантирует максимальную эффективность артобстрела и дает лучшие результаты, нежели использование обычных осколочных снарядов.";;
"Weapon_SSRM_SRM6_0-STOCK.Description.UIName";"SSRM6";"SSRM6";;
"Weapon_SSRM_SRM6_0-STOCK.Description.Name";"SSRM6";"SSRM6";;
"Weapon_SSRM_SRM6_0-STOCK.Description.Details";"SSRM6s are the largest available rack of Short-Range Missiles and pack considerable punch while also being lightweight. As for all SRMs, SRM6 shots deal above-average stability impact per hit compared to other weapons.";"SSRM6s are the largest available rack of Short-Range Missiles and pack considerable punch while also being lightweight. As for all SRMs, SRM6 shots deal above-average stability impact per hit compared to other weapons.";;
